login_id,q1_answer,q2_answer,q3_answer,q4_answer,q5_answer,q6_answer,q7_answer,q8_answer,q9_answer,q10_answer,q11_answer,q12_answer,q13_answer,q14_answer,q15_answer,q16_answer,q17_answer,q18_answer,q19_answer,q20_answer,q1_level,q2_level,q3_level,q4_level,q5_level,q6_level,q7_level,q8_level,q9_level,q10_level,q11_level,q12_level,q13_level,q14_level,q15_level,q16_level,q17_level,q18_level,q19_level,q20_level
8092641025,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641026,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641027,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641028,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641030,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641031,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641032,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641033,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641034,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641035,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641036,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641038,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641039,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641040,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641041,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641042,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641043,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641044,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641045,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641046,1,1,0,1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641047,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641048,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641049,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641051,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641052,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641053,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641054,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641055,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641056,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641057,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641058,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641060,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641061,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641062,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641063,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641064,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641065,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641066,1,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641067,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641068,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641069,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641070,1,1,0,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641071,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641072,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641073,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641075,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641076,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641077,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641079,1,1,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641081,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641082,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641083,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641084,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641085,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641087,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641089,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641090,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641091,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641092,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641093,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641094,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641096,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641098,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641099,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641100,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641101,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641102,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641103,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641104,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641106,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641108,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641109,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641111,1,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641113,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641115,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641116,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641117,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641120,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641121,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641122,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641123,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641125,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641127,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641130,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641131,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641132,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641133,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641134,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641135,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641136,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641137,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641141,1,1,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641142,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092641329,1,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,3,3,3,1,1,1,1,1
8092640783,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640785,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640786,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640787,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640788,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640789,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640790,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640791,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640793,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640794,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640795,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640796,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640797,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640798,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640802,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640803,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640805,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640806,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640807,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640808,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640809,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640810,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640811,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640812,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640813,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640814,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640816,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640817,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640818,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640820,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640822,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640823,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640824,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640825,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640826,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640827,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640828,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640829,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640830,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640831,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640832,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640833,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640834,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640836,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640837,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640838,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640839,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640840,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640841,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640842,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640843,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640844,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640845,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640846,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640847,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
8092640848,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,2,3,3,3,4,4,5,3,2,3,2,5,4,3,5,5,5,3,4,4
